Date,Time_hms,Year,DOY,TOD,Dolphin,Humpback,Minke ,Noise,Sampling_method,SST,SSS,Chl_0,Chl_15,Wind_speed,Tide_level
09/06/2022,14:59:00,2022,160,1459,1,1,0,0,Duty cycle,23.18,33.96,0.036,0.043,6.08,1.5
10/06/2022,14:59:00,2022,161,1459,0,0,0,1,Duty cycle,23.07,33.96,0.036,0.043,7.37,1.39
11/06/2022,14:59:00,2022,162,1459,0,0,1,1,Duty cycle,22.98,33.96,0.036,0.043,8.41,1.02
14/06/2022,14:59:00,2022,165,1459,1,1,1,1,Continuous,23.13,35.27,0.036,0.043,6.09,2.27
15/06/2022,14:59:00,2022,166,1459,0,1,1,0,Continuous,23.26,35.27,0.036,0.036,5.63,2.52
16/06/2022,14:59:00,2022,167,1459,1,1,1,1,Continuous,23.54,34.65,0.036,0.036,5.56,1.67
17/06/2022,14:59:00,2022,168,1459,1,1,1,1,Continuous,23.21,34.65,0.036,0.036,6.94,1.49
18/06/2022,14:59:00,2022,169,1459,1,1,1,1,Continuous,23.08,36.26,0.036,0.036,6.69,1.38
19/06/2022,14:59:00,2022,170,1459,1,1,0,1,Continuous,23.07,36.26,0.036,0.036,11.01,0.99
24/06/2022,14:59:00,2022,175,1459,0,1,0,1,Duty cycle,23.07,35.59,0.032,0.036,4.91,0.97
25/06/2022,14:59:00,2022,176,1459,0,1,0,0,Duty cycle,22.98,35.59,0.032,0.036,6.59,0.88
26/06/2022,14:59:00,2022,177,1459,0,1,0,0,Duty cycle,22.84,34.35,0.032,0.036,9.72,0.89
27/06/2022,14:59:00,2022,178,1459,0,1,0,1,Duty cycle,22.86,34.35,0.032,0.036,7.2,1.73
28/06/2022,14:59:00,2022,179,1459,0,1,0,0,Duty cycle,22.68,34.35,0.032,0.036,13.37,1.95
29/06/2022,14:59:00,2022,180,1459,0,1,0,1,Duty cycle,22.75,34.35,0.025,0.036,9.41,2.1
30/06/2022,14:59:00,2022,181,1459,1,1,1,0,Duty cycle,22.72,34.35,0.025,0.036,6.51,2.17
01/07/2022,14:59:00,2022,182,1459,0,1,1,0,Duty cycle,22.66,35.06,0.025,0.036,5.92,1.43
02/07/2022,14:59:00,2022,183,1459,0,1,0,1,Duty cycle,22.59,35.06,0.025,0.036,7.2,1.38
03/07/2022,14:59:00,2022,184,1459,0,1,0,0,Duty cycle,22.58,35.06,0.025,0.036,7.89,1.29
04/07/2022,14:59:00,2022,185,1459,0,1,0,1,Duty cycle,22.55,34.79,0.025,0.036,9.28,1.17
06/07/2022,14:59:00,2022,187,1459,0,1,1,0,Duty cycle,22.36,33.21,0.016,0.032,7.97,1.78
07/07/2022,14:59:00,2022,188,1459,0,1,1,0,Duty cycle,22.4,33.21,0.016,0.032,6.36,1.63
08/07/2022,14:59:00,2022,189,1459,0,1,1,0,Duty cycle,22.32,33.21,0.016,0.032,4.5,1.48
09/07/2022,14:59:00,2022,190,1459,0,1,1,0,Duty cycle,22.07,35.63,0.016,0.032,7.72,1.33
01/08/2022,14:59:00,2022,213,1459,0,1,0,1,Duty cycle,21.8,33.42,0.037,0.016,5.5,1.48
02/08/2022,14:59:00,2022,214,1459,0,1,1,0,Duty cycle,21.81,33.42,0.037,0.016,5.74,1.37
01/09/2022,14:59:00,2022,244,1459,0,1,0,0,Duty cycle,22.28,35.54,0.025,0.028,6.4,1.44
14/09/2022,14:59:00,2022,257,1459,0,1,0,1,Duty cycle,22.47,34.62,0.023,0.025,7.2,1.87
22/10/2022,14:59:00,2022,295,1459,0,0,0,0,Duty cycle,22.35,32.28,0.02,0.018,6.14,1.27
01/12/2022,14:59:00,2022,335,1459,0,0,0,0,Duty cycle,25.56,36.49,0.022,0.019,15.26,1.17
01/05/2021,15:00:00,2021,121,1500,1,0,0,0,Duty cycle,25.08,34.34,0.047,0.033,8.85,NA
02/05/2021,15:00:00,2021,122,1500,1,0,0,0,Duty cycle,25.22,34.34,0.047,0.033,10.44,1.44
03/05/2021,15:00:00,2021,123,1500,1,0,0,0,Duty cycle,25.07,34.1,0.047,0.033,8.36,2
04/05/2021,15:00:00,2021,124,1500,1,0,0,0,Duty cycle,26.71,34.1,0.047,0.033,5.3,1.7
05/05/2021,15:00:00,2021,125,1500,1,0,0,0,Duty cycle,24.95,34.1,0.043,0.043,9.45,1.56
06/05/2021,15:00:00,2021,126,1500,1,0,0,0,Duty cycle,26.73,34.96,0.043,0.043,4.29,1.45
30/11/2022,15:00:00,2022,334,1500,0,0,0,0,Duty cycle,25.65,36.49,0.022,0.019,14.99,1.21
19/04/2021,15:02:00,2021,109,1502,0,0,0,0,Duty cycle,26.46,35.36,0.033,0.02,7.8,1.25
01/05/2021,15:15:00,2021,121,1515,1,0,0,0,Duty cycle,25.08,34.34,0.047,0.033,8.85,NA
02/05/2021,15:15:00,2021,122,1515,1,0,0,0,Duty cycle,25.22,34.34,0.047,0.033,10.44,1.54
03/05/2021,15:15:00,2021,123,1515,1,0,0,0,Duty cycle,25.07,34.1,0.047,0.033,8.36,2.02
04/05/2021,15:15:00,2021,124,1515,1,0,0,1,Duty cycle,26.71,34.1,0.047,0.033,5.3,1.72
05/05/2021,15:15:00,2021,125,1515,1,0,0,0,Duty cycle,24.95,34.1,0.043,0.043,9.45,1.58
06/05/2021,15:15:00,2021,126,1515,1,0,0,1,Duty cycle,26.73,34.96,0.043,0.043,4.29,1.47
24/06/2021,15:29:00,2021,175,1529,1,1,1,0,Duty cycle,23.24,34.28,0.027,0.028,2.85,2
25/06/2021,15:29:00,2021,176,1529,0,1,0,0,Duty cycle,23.19,34.28,0.027,0.028,5.37,2.34
27/06/2021,15:29:00,2021,178,1529,0,1,0,0,Duty cycle,23.27,34.18,0.027,0.028,12.5,1.57
28/06/2021,15:29:00,2021,179,1529,0,1,0,1,Duty cycle,23.33,34.18,0.027,0.028,11.36,1.42
29/06/2021,15:29:00,2021,180,1529,0,1,0,0,Duty cycle,23.41,36.01,0.027,0.028,10.75,1.23
30/06/2021,15:29:00,2021,181,1529,0,1,0,0,Duty cycle,23.26,36.01,0.024,0.027,8.74,1.06
01/07/2021,15:29:00,2021,182,1529,0,1,0,0,Duty cycle,22.95,34.57,0.024,0.027,8.24,1.3
02/07/2021,15:29:00,2021,183,1529,0,1,0,1,Duty cycle,22.72,34.57,0.024,0.027,3.34,1.46
03/07/2021,15:29:00,2021,184,1529,0,1,0,1,Duty cycle,22.8,34.57,0.024,0.027,4.37,1.6
04/07/2021,15:29:00,2021,185,1529,0,1,0,0,Duty cycle,22.83,35.14,0.024,0.027,7.3,1.5
05/07/2021,15:29:00,2021,186,1529,0,1,0,0,Duty cycle,22.82,35.14,0.024,0.027,7.46,NA
06/07/2021,15:29:00,2021,187,1529,0,1,0,0,Duty cycle,23.02,33.3,0.024,0.027,7.95,1.04
07/07/2021,15:29:00,2021,188,1529,0,1,0,0,Duty cycle,22.87,33.3,0.019,0.027,7.2,1.29
08/07/2021,15:29:00,2021,189,1529,0,1,0,0,Duty cycle,22.72,33.3,0.019,0.027,6.71,1.55
09/07/2021,15:29:00,2021,190,1529,0,1,0,0,Duty cycle,22.51,34.49,0.019,0.027,8.01,1.81
10/07/2021,15:29:00,2021,191,1529,0,1,1,0,Duty cycle,22.42,34.49,0.019,0.027,8.63,2.03
11/07/2021,15:29:00,2021,192,1529,0,1,0,0,Duty cycle,22.58,34.49,0.019,0.027,9.14,2.18
12/07/2021,15:29:00,2021,193,1529,1,1,0,0,Duty cycle,22.6,34.49,0.019,0.027,8.74,2.24
13/07/2021,15:29:00,2021,194,1529,0,1,0,0,Duty cycle,22.96,34.49,0.019,0.027,5.31,1.5
14/07/2021,15:29:00,2021,195,1529,0,1,0,0,Duty cycle,22.99,34.29,0.022,0.024,9.79,1.41
16/07/2021,15:29:00,2021,197,1529,0,1,0,1,Duty cycle,22.74,34.29,0.022,0.024,5.23,1.16
01/08/2021,15:29:00,2021,213,1529,0,1,0,0,Duty cycle,21.32,35.23,0.037,0.022,5.88,1.56
02/08/2021,15:29:00,2021,214,1529,0,1,0,0,Duty cycle,21.32,35.23,0.037,0.022,4.74,1.33
16/10/2021,15:29:00,2021,289,1529,1,0,0,0,Duty cycle,23.38,35.89,0.022,0.024,5.46,NA
28/02/2022,15:29:00,2022,59,1529,1,0,0,0,Duty cycle,27.38,35.43,0.037,0.044,1.61,1.32
20/03/2022,15:29:00,2022,79,1529,1,0,0,1,Duty cycle,27.04,31.98,0.037,0.044,10.1,2.27
02/04/2022,15:29:00,2022,92,1529,1,0,0,0,Duty cycle,26.93,34.77,0.019,0.04,9.27,2.13
01/05/2022,15:29:00,2022,121,1529,1,0,0,0,Duty cycle,25.77,33.88,0.038,0.025,8.69,2.08
02/05/2022,15:29:00,2022,122,1529,1,0,0,0,Duty cycle,25.69,33.88,0.038,0.025,6.43,2.15
03/05/2022,15:29:00,2022,123,1529,1,0,0,0,Duty cycle,25.76,34.65,0.038,0.025,9.11,2.15
04/05/2022,15:29:00,2022,124,1529,1,0,0,0,Duty cycle,25.8,34.65,0.041,0.041,6.01,1.49
01/06/2022,15:29:00,2022,152,1529,0,1,0,0,Duty cycle,24.11,34.03,0.036,0.041,4.2,2.13
02/06/2022,15:29:00,2022,153,1529,0,1,0,0,Duty cycle,24.05,34.03,0.036,0.041,5.86,2.12
02/06/2022,15:29:00,2022,153,1529,0,0,0,0,Duty cycle,24.05,34.03,0.036,0.041,5.86,2.12
03/06/2022,15:29:00,2022,154,1529,0,0,0,1,Duty cycle,23.8,34.45,0.036,0.041,4.63,1.34
04/06/2022,15:29:00,2022,155,1529,0,0,0,1,Duty cycle,23.88,34.45,0.036,0.041,7.46,1.24
05/06/2022,15:29:00,2022,156,1529,0,0,0,1,Duty cycle,23.96,33.86,0.036,0.041,3.2,1.13
06/06/2022,15:29:00,2022,157,1529,0,0,1,0,Duty cycle,23.9,33.86,0.036,0.041,6.97,1.03
07/06/2022,15:29:00,2022,158,1529,1,0,1,0,Duty cycle,23.79,33.86,0.036,0.041,4.76,1.73
08/06/2022,15:29:00,2022,159,1529,0,0,0,1,Duty cycle,23.77,33.96,0.036,0.043,11.06,1.63
09/06/2022,15:29:00,2022,160,1529,0,1,0,1,Duty cycle,23.18,33.96,0.036,0.043,6.08,1.54
10/06/2022,15:29:00,2022,161,1529,0,0,1,1,Duty cycle,23.07,33.96,0.036,0.043,7.37,1.43
11/06/2022,15:29:00,2022,162,1529,0,1,0,1,Duty cycle,22.98,33.96,0.036,0.043,8.41,0.82
24/06/2022,15:29:00,2022,175,1529,0,1,0,0,Duty cycle,23.07,35.59,0.032,0.036,4.91,0.82
25/06/2022,15:29:00,2022,176,1529,0,1,1,0,Duty cycle,22.98,35.59,0.032,0.036,6.59,0.85
26/06/2022,15:29:00,2022,177,1529,0,1,0,0,Duty cycle,22.84,34.35,0.032,0.036,9.72,0.85
27/06/2022,15:29:00,2022,178,1529,0,1,0,0,Duty cycle,22.86,34.35,0.032,0.036,7.2,1.55
28/06/2022,15:29:00,2022,179,1529,0,1,0,0,Duty cycle,22.68,34.35,0.032,0.036,13.37,1.79
29/06/2022,15:29:00,2022,180,1529,0,1,0,0,Duty cycle,22.75,34.35,0.025,0.036,9.41,1.98
30/06/2022,15:29:00,2022,181,1529,0,1,1,0,Duty cycle,22.72,34.35,0.025,0.036,6.51,2.1
01/07/2022,15:29:00,2022,182,1529,0,1,1,0,Duty cycle,22.66,35.06,0.025,0.036,5.92,2.15
02/07/2022,15:29:00,2022,183,1529,0,1,0,0,Duty cycle,22.59,35.06,0.025,0.036,7.2,1.42
03/07/2022,15:29:00,2022,184,1529,0,1,0,0,Duty cycle,22.58,35.06,0.025,0.036,7.89,1.35
04/07/2022,15:29:00,2022,185,1529,0,1,0,1,Duty cycle,22.55,34.79,0.025,0.036,9.28,1.25
06/07/2022,15:29:00,2022,187,1529,0,1,1,0,Duty cycle,22.36,33.21,0.016,0.032,7.97,1.81
07/07/2022,15:29:00,2022,188,1529,0,1,1,0,Duty cycle,22.4,33.21,0.016,0.032,6.36,1.66
08/07/2022,15:29:00,2022,189,1529,0,1,1,0,Duty cycle,22.32,33.21,0.016,0.032,4.5,1.51
09/07/2022,15:29:00,2022,190,1529,0,1,1,0,Duty cycle,22.07,35.63,0.016,0.032,7.72,1.36
01/08/2022,15:29:00,2022,213,1529,0,1,0,0,Duty cycle,21.8,33.42,0.037,0.016,5.5,1.55
02/08/2022,15:29:00,2022,214,1529,0,1,0,0,Duty cycle,21.81,33.42,0.037,0.016,5.74,1.47
01/09/2022,15:29:00,2022,244,1529,1,1,0,0,Duty cycle,22.28,35.54,0.025,0.028,6.4,1.57
14/09/2022,15:29:00,2022,257,1529,0,1,0,0,Duty cycle,22.47,34.62,0.023,0.025,7.2,1.9
22/10/2022,15:29:00,2022,295,1529,0,0,0,0,Duty cycle,22.35,32.28,0.02,0.018,6.14,1.08
01/12/2022,15:29:00,2022,335,1529,1,0,0,0,Duty cycle,25.56,36.49,0.022,0.019,15.26,1.2
01/05/2021,15:30:00,2021,121,1530,1,0,0,0,Duty cycle,25.08,34.34,0.047,0.033,8.85,NA
02/05/2021,15:30:00,2021,122,1530,1,0,0,1,Duty cycle,25.22,34.34,0.047,0.033,10.44,1.63
03/05/2021,15:30:00,2021,123,1530,1,0,0,0,Duty cycle,25.07,34.1,0.047,0.033,8.36,2.04
04/05/2021,15:30:00,2021,124,1530,1,0,0,1,Duty cycle,26.71,34.1,0.047,0.033,5.3,1.74
05/05/2021,15:30:00,2021,125,1530,1,0,0,0,Duty cycle,24.95,34.1,0.043,0.043,9.45,1.61
06/05/2021,15:30:00,2021,126,1530,1,0,0,0,Duty cycle,26.73,34.96,0.043,0.043,4.29,1.5
01/05/2021,15:45:00,2021,121,1545,1,0,0,0,Duty cycle,25.08,34.34,0.047,0.033,8.85,NA
02/05/2021,15:45:00,2021,122,1545,1,0,0,1,Duty cycle,25.22,34.34,0.047,0.033,10.44,1.73
03/05/2021,15:45:00,2021,123,1545,1,0,0,0,Duty cycle,25.07,34.1,0.047,0.033,8.36,2.06
04/05/2021,15:45:00,2021,124,1545,1,0,0,0,Duty cycle,26.71,34.1,0.047,0.033,5.3,1.76
05/05/2021,15:45:00,2021,125,1545,1,0,0,0,Duty cycle,24.95,34.1,0.043,0.043,9.45,1.63
06/05/2021,15:45:00,2021,126,1545,1,0,0,0,Duty cycle,26.73,34.96,0.043,0.043,4.29,1.53
24/06/2021,15:59:00,2021,175,1559,1,1,1,0,Duty cycle,23.24,34.28,0.027,0.028,2.85,1.74
25/06/2021,15:59:00,2021,176,1559,0,1,0,0,Duty cycle,23.19,34.28,0.027,0.028,5.37,2.15
26/06/2021,15:59:00,2021,177,1559,0,1,1,0,Duty cycle,23.4,34.18,0.027,0.028,11.1,2.38
27/06/2021,15:59:00,2021,178,1559,0,0,0,0,Duty cycle,23.27,34.18,0.027,0.028,12.5,2.39
28/06/2021,15:59:00,2021,179,1559,0,1,0,0,Duty cycle,23.33,34.18,0.027,0.028,11.36,1.49
29/06/2021,15:59:00,2021,180,1559,0,1,0,0,Duty cycle,23.41,36.01,0.027,0.028,10.75,1.32
30/06/2021,15:59:00,2021,181,1559,0,1,0,0,Duty cycle,23.26,36.01,0.024,0.027,8.74,0.97
01/07/2021,15:59:00,2021,182,1559,0,1,0,0,Duty cycle,22.95,34.57,0.024,0.027,8.24,1.23
02/07/2021,15:59:00,2021,183,1559,0,1,0,0,Duty cycle,22.72,34.57,0.024,0.027,3.34,1.44
03/07/2021,15:59:00,2021,184,1559,0,1,1,0,Duty cycle,22.8,34.57,0.024,0.027,4.37,1.6
04/07/2021,15:59:00,2021,185,1559,0,1,0,0,Duty cycle,22.83,35.14,0.024,0.027,7.3,1.51
05/07/2021,15:59:00,2021,186,1559,0,1,0,0,Duty cycle,22.82,35.14,0.024,0.027,7.46,NA
06/07/2021,15:59:00,2021,187,1559,0,1,0,1,Duty cycle,23.02,33.3,0.024,0.027,7.95,0.88
07/07/2021,15:59:00,2021,188,1559,0,1,0,0,Duty cycle,22.87,33.3,0.019,0.027,7.2,1.1
08/07/2021,15:59:00,2021,189,1559,0,1,0,0,Duty cycle,22.72,33.3,0.019,0.027,6.71,1.35
09/07/2021,15:59:00,2021,190,1559,0,1,0,1,Duty cycle,22.51,34.49,0.019,0.027,8.01,1.62
10/07/2021,15:59:00,2021,191,1559,0,1,0,0,Duty cycle,22.42,34.49,0.019,0.027,8.63,1.87
11/07/2021,15:59:00,2021,192,1559,0,1,0,0,Duty cycle,22.58,34.49,0.019,0.027,9.14,2.07
12/07/2021,15:59:00,2021,193,1559,0,1,0,0,Duty cycle,22.6,34.49,0.019,0.027,8.74,2.19
13/07/2021,15:59:00,2021,194,1559,0,1,1,0,Duty cycle,22.96,34.49,0.019,0.027,5.31,2.2
14/07/2021,15:59:00,2021,195,1559,0,1,0,0,Duty cycle,22.99,34.29,0.022,0.024,9.79,1.48
16/07/2021,15:59:00,2021,197,1559,0,1,0,1,Duty cycle,22.74,34.29,0.022,0.024,5.23,1.31
01/08/2021,15:59:00,2021,213,1559,0,1,0,0,Duty cycle,21.32,35.23,0.037,0.022,5.88,1.54
02/08/2021,15:59:00,2021,214,1559,0,1,0,0,Duty cycle,21.32,35.23,0.037,0.022,4.74,1.33
16/10/2021,15:59:00,2021,289,1559,1,0,0,1,Duty cycle,23.38,35.89,0.022,0.024,5.46,NA
28/02/2022,15:59:00,2022,59,1559,1,0,0,0,Duty cycle,27.38,35.43,0.037,0.044,1.61,1.14
20/03/2022,15:59:00,2022,79,1559,1,0,0,1,Duty cycle,27.04,31.98,0.037,0.044,10.1,2.11
02/04/2022,15:59:00,2022,92,1559,1,0,0,1,Duty cycle,26.93,34.77,0.019,0.04,9.27,2.04
01/05/2022,15:59:00,2022,121,1559,1,0,1,0,Duty cycle,25.77,33.88,0.038,0.025,8.69,1.92
02/05/2022,15:59:00,2022,122,1559,1,0,0,0,Duty cycle,25.69,33.88,0.038,0.025,6.43,2.04
03/05/2022,15:59:00,2022,123,1559,1,0,0,0,Duty cycle,25.76,34.65,0.038,0.025,9.11,2.1
04/05/2022,15:59:00,2022,124,1559,1,0,0,0,Duty cycle,25.8,34.65,0.041,0.041,6.01,2.07
01/06/2022,15:59:00,2022,152,1559,0,1,0,0,Duty cycle,24.11,34.03,0.036,0.041,4.2,2.04
02/06/2022,15:59:00,2022,153,1559,0,1,1,0,Duty cycle,24.05,34.03,0.036,0.041,5.86,2.08
02/06/2022,15:59:00,2022,153,1559,0,0,0,0,Duty cycle,24.05,34.03,0.036,0.041,5.86,2.08
03/06/2022,15:59:00,2022,154,1559,0,0,0,0,Duty cycle,23.8,34.45,0.036,0.041,4.63,2.05
04/06/2022,15:59:00,2022,155,1559,0,0,0,1,Duty cycle,23.88,34.45,0.036,0.041,7.46,1.28
05/06/2022,15:59:00,2022,156,1559,0,0,0,1,Duty cycle,23.96,33.86,0.036,0.041,3.2,1.19
06/06/2022,15:59:00,2022,157,1559,1,0,0,1,Duty cycle,23.9,33.86,0.036,0.041,6.97,1.08
07/06/2022,15:59:00,2022,158,1559,0,0,1,0,Duty cycle,23.79,33.86,0.036,0.041,4.76,1.76
08/06/2022,15:59:00,2022,159,1559,1,0,0,0,Duty cycle,23.77,33.96,0.036,0.043,11.06,1.66
09/06/2022,15:59:00,2022,160,1559,0,1,0,1,Duty cycle,23.18,33.96,0.036,0.043,6.08,1.57
10/06/2022,15:59:00,2022,161,1559,0,0,1,1,Duty cycle,23.07,33.96,0.036,0.043,7.37,1.48
11/06/2022,15:59:00,2022,162,1559,0,1,1,1,Duty cycle,22.98,33.96,0.036,0.043,8.41,0.64
24/06/2022,15:59:00,2022,175,1559,0,1,0,0,Duty cycle,23.07,35.59,0.032,0.036,4.91,0.68
25/06/2022,15:59:00,2022,176,1559,0,1,1,0,Duty cycle,22.98,35.59,0.032,0.036,6.59,0.83
26/06/2022,15:59:00,2022,177,1559,0,1,1,0,Duty cycle,22.84,34.35,0.032,0.036,9.72,0.82
27/06/2022,15:59:00,2022,178,1559,0,1,0,0,Duty cycle,22.86,34.35,0.032,0.036,7.2,1.34
28/06/2022,15:59:00,2022,179,1559,0,1,0,0,Duty cycle,22.68,34.35,0.032,0.036,13.37,1.6
29/06/2022,15:59:00,2022,180,1559,0,1,1,0,Duty cycle,22.75,34.35,0.025,0.036,9.41,1.82
30/06/2022,15:59:00,2022,181,1559,0,1,1,0,Duty cycle,22.72,34.35,0.025,0.036,6.51,1.99
01/07/2022,15:59:00,2022,182,1559,0,1,0,0,Duty cycle,22.66,35.06,0.025,0.036,5.92,2.09
02/07/2022,15:59:00,2022,183,1559,0,1,1,0,Duty cycle,22.59,35.06,0.025,0.036,7.2,2.1
03/07/2022,15:59:00,2022,184,1559,1,1,0,0,Duty cycle,22.58,35.06,0.025,0.036,7.89,1.39
04/07/2022,15:59:00,2022,185,1559,0,1,0,1,Duty cycle,22.55,34.79,0.025,0.036,9.28,1.32
07/07/2022,15:59:00,2022,188,1559,0,1,1,0,Duty cycle,22.4,33.21,0.016,0.032,6.36,1.68
08/07/2022,15:59:00,2022,189,1559,0,1,1,0,Duty cycle,22.32,33.21,0.016,0.032,4.5,1.54
01/08/2022,15:59:00,2022,213,1559,0,1,0,0,Duty cycle,21.8,33.42,0.037,0.016,5.5,1.57
02/08/2022,15:59:00,2022,214,1559,0,1,0,0,Duty cycle,21.81,33.42,0.037,0.016,5.74,1.54
01/09/2022,15:59:00,2022,244,1559,1,1,0,0,Duty cycle,22.28,35.54,0.025,0.028,6.4,1.67
14/09/2022,15:59:00,2022,257,1559,0,1,0,0,Duty cycle,22.47,34.62,0.023,0.025,7.2,1.91
22/10/2022,15:59:00,2022,295,1559,1,0,0,0,Duty cycle,22.35,32.28,0.02,0.018,6.14,0.9
01/12/2022,15:59:00,2022,335,1559,1,0,0,0,Duty cycle,25.56,36.49,0.022,0.019,15.26,1.23
01/05/2021,16:00:00,2021,121,1600,1,0,0,0,Duty cycle,25.08,34.34,0.047,0.033,8.85,NA
02/05/2021,16:00:00,2021,122,1600,1,0,0,0,Duty cycle,25.22,34.34,0.047,0.033,10.44,1.82
03/05/2021,16:00:00,2021,123,1600,1,0,0,0,Duty cycle,25.07,34.1,0.047,0.033,8.36,2.07
04/05/2021,16:00:00,2021,124,1600,1,0,0,0,Duty cycle,26.71,34.1,0.047,0.033,5.3,1.78
05/05/2021,16:00:00,2021,125,1600,1,0,0,0,Duty cycle,24.95,34.1,0.043,0.043,9.45,1.65
06/05/2021,16:00:00,2021,126,1600,1,0,0,0,Duty cycle,26.73,34.96,0.043,0.043,4.29,1.55
01/05/2021,16:15:00,2021,121,1615,1,0,0,0,Duty cycle,25.08,34.34,0.047,0.033,8.85,NA
02/05/2021,16:15:00,2021,122,1615,1,0,0,0,Duty cycle,25.22,34.34,0.047,0.033,10.44,1.9
03/05/2021,16:15:00,2021,123,1615,1,0,0,0,Duty cycle,25.07,34.1,0.047,0.033,8.36,2.09
04/05/2021,16:15:00,2021,124,1615,1,0,1,0,Duty cycle,26.71,34.1,0.047,0.033,5.3,1.8
05/05/2021,16:15:00,2021,125,1615,1,0,0,0,Duty cycle,24.95,34.1,0.043,0.043,9.45,1.67
06/05/2021,16:15:00,2021,126,1615,1,0,0,1,Duty cycle,26.73,34.96,0.043,0.043,4.29,1.58
24/06/2021,16:29:00,2021,175,1629,1,1,1,1,Duty cycle,23.24,34.28,0.027,0.028,2.85,1.46
25/06/2021,16:29:00,2021,176,1629,0,1,0,0,Duty cycle,23.19,34.28,0.027,0.028,5.37,1.91
26/06/2021,16:29:00,2021,177,1629,0,1,1,0,Duty cycle,23.4,34.18,0.027,0.028,11.1,2.23
27/06/2021,16:29:00,2021,178,1629,0,1,0,0,Duty cycle,23.27,34.18,0.027,0.028,12.5,2.33
28/06/2021,16:29:00,2021,179,1629,0,1,0,0,Duty cycle,23.33,34.18,0.027,0.028,11.36,1.51
29/06/2021,16:29:00,2021,180,1629,0,1,0,0,Duty cycle,23.41,36.01,0.027,0.028,10.75,1.39
30/06/2021,16:29:00,2021,181,1629,0,1,0,0,Duty cycle,23.26,36.01,0.024,0.027,8.74,0.88
01/07/2021,16:29:00,2021,182,1629,0,1,0,0,Duty cycle,22.95,34.57,0.024,0.027,8.24,1.16
02/07/2021,16:29:00,2021,183,1629,0,1,0,0,Duty cycle,22.72,34.57,0.024,0.027,3.34,1.4
03/07/2021,16:29:00,2021,184,1629,0,1,0,0,Duty cycle,22.8,34.57,0.024,0.027,4.37,1.58
04/07/2021,16:29:00,2021,185,1629,0,1,0,0,Duty cycle,22.83,35.14,0.024,0.027,7.3,1.52
05/07/2021,16:29:00,2021,186,1629,0,1,1,0,Duty cycle,22.82,35.14,0.024,0.027,7.46,NA
06/07/2021,16:29:00,2021,187,1629,0,1,0,1,Duty cycle,23.02,33.3,0.024,0.027,7.95,0.73
07/07/2021,16:29:00,2021,188,1629,0,1,0,1,Duty cycle,22.87,33.3,0.019,0.027,7.2,0.92
08/07/2021,16:29:00,2021,189,1629,0,1,0,0,Duty cycle,22.72,33.3,0.019,0.027,6.71,1.14
09/07/2021,16:29:00,2021,190,1629,0,1,0,0,Duty cycle,22.51,34.49,0.019,0.027,8.01,1.41
10/07/2021,16:29:00,2021,191,1629,0,1,0,0,Duty cycle,22.42,34.49,0.019,0.027,8.63,1.68
11/07/2021,16:29:00,2021,192,1629,0,1,0,0,Duty cycle,22.58,34.49,0.019,0.027,9.14,1.92
12/07/2021,16:29:00,2021,193,1629,1,1,1,0,Duty cycle,22.6,34.49,0.019,0.027,8.74,2.1
13/07/2021,16:29:00,2021,194,1629,0,1,1,0,Duty cycle,22.96,34.49,0.019,0.027,5.31,2.17
14/07/2021,16:29:00,2021,195,1629,0,1,0,0,Duty cycle,22.99,34.29,0.022,0.024,9.79,1.51
16/07/2021,16:29:00,2021,197,1629,1,1,0,1,Duty cycle,22.74,34.29,0.022,0.024,5.23,1.42
01/08/2021,16:29:00,2021,213,1629,0,1,0,0,Duty cycle,21.32,35.23,0.037,0.022,5.88,1.5
02/08/2021,16:29:00,2021,214,1629,0,1,0,0,Duty cycle,21.32,35.23,0.037,0.022,4.74,1.63
16/10/2021,16:29:00,2021,289,1629,1,0,0,0,Duty cycle,23.38,35.89,0.022,0.024,5.46,NA
28/02/2022,16:29:00,2022,59,1629,1,0,0,0,Duty cycle,27.38,35.43,0.037,0.044,1.61,0.96
20/03/2022,16:29:00,2022,79,1629,1,0,0,0,Duty cycle,27.04,31.98,0.037,0.044,10.1,2.03
02/04/2022,16:29:00,2022,92,1629,1,0,0,1,Duty cycle,26.93,34.77,0.019,0.04,9.27,1.9
01/05/2022,16:29:00,2022,121,1629,1,0,0,0,Duty cycle,25.77,33.88,0.038,0.025,8.69,1.74
02/05/2022,16:29:00,2022,122,1629,1,0,0,0,Duty cycle,25.69,33.88,0.038,0.025,6.43,1.9
03/05/2022,16:29:00,2022,123,1629,1,0,1,0,Duty cycle,25.76,34.65,0.038,0.025,9.11,2
04/05/2022,16:29:00,2022,124,1629,1,0,0,0,Duty cycle,25.8,34.65,0.041,0.041,6.01,2.02
01/06/2022,16:29:00,2022,152,1629,0,1,0,0,Duty cycle,24.11,34.03,0.036,0.041,4.2,1.91
02/06/2022,16:29:00,2022,153,1629,0,1,1,0,Duty cycle,24.05,34.03,0.036,0.041,5.86,2
02/06/2022,16:29:00,2022,153,1629,1,0,0,0,Duty cycle,24.05,34.03,0.036,0.041,5.86,2
03/06/2022,16:29:00,2022,154,1629,0,0,0,1,Duty cycle,23.8,34.45,0.036,0.041,4.63,2.02
04/06/2022,16:29:00,2022,155,1629,0,0,1,0,Duty cycle,23.88,34.45,0.036,0.041,7.46,1.3
